chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1100,sigma_m_1200,sigma_m_1500,sigma_m_4700
3.2482,0.3248,86.851137,8.196729,1.825717e-03,19.3450,0,,1.475878e+00,1.877735e+00,1.982867e+00,1.933341e+00,1.878542e+00,1.820040e+00,5.839131e-01,5.067010e-01,7.820834e-02,6.739919e-02,4.509406e-02,4.760711e-03
3.2629,0.3263,75.431201,8.196729,1.769797e-03,16.2867,0,,1.578632e+00,1.769225e+00,1.944925e+00,1.977878e+00,1.957319e+00,1.921008e+00,6.403903e-01,5.962556e-01,8.591894e-02,7.422479e-02,4.925737e-02,5.330056e-03
3.2746,0.3275,75.431201,9.151275,1.996844e-03,16.4594,0,,1.299158e+00,1.364902e+00,1.530784e+00,1.599321e+00,1.602092e+00,1.589768e+00,5.922632e-01,5.163060e-01,8.531693e-02,7.359939e-02,4.928990e-02,5.420623e-03
3.2783,0.3278,75.431201,9.151275,1.994884e-03,16.4432,0,,1.298412e+00,1.363810e+00,1.529486e+00,1.597978e+00,1.600763e+00,1.588466e+00,5.917822e-01,5.158787e-01,8.517795e-02,7.347643e-02,4.920323e-02,5.410114e-03
3.2908,0.3291,75.431201,9.151275,1.988408e-03,16.3898,0,,1.295943e+00,1.360198e+00,1.525194e+00,1.593536e+00,1.596364e+00,1.584157e+00,5.901892e-01,5.144632e-01,8.471892e-02,7.307040e-02,4.891711e-02,5.375451e-03
3.2932,0.3293,86.851137,10.216981,2.561822e-03,21.7772,0,,1.053823e+00,1.210071e+00,1.359475e+00,1.401297e+00,1.393274e+00,1.372514e+00,4.901194e-01,4.267494e-01,8.722021e-02,7.694246e-02,5.281032e-02,6.166811e-03
3.3038,0.3304,100.000000,10.216981,2.794940e-03,27.3558,0,,1.005875e+00,1.343647e+00,1.439655e+00,1.412647e+00,1.374424e+00,1.327528e+00,4.645907e-01,4.073765e-01,8.478909e-02,7.497306e-02,5.294164e-02,6.342354e-03
3.3074,0.3307,86.851137,10.216981,2.553505e-03,21.7065,0,,1.051973e+00,1.206934e+00,1.355928e+00,1.397783e+00,1.389860e+00,1.369230e+00,4.890588e-01,4.258316e-01,8.679513e-02,7.655258e-02,5.252208e-02,6.127613e-03
3.3078,0.3308,86.851137,9.151275,2.088104e-03,19.8174,0,,1.222763e+00,1.471831e+00,1.606849e+00,1.612586e+00,1.585618e+00,1.546845e+00,5.004771e-01,4.761657e-01,7.882710e-02,6.793946e-02,4.572748e-02,5.143079e-03
3.3079,0.3308,100.000000,10.216981,2.792198e-03,27.3290,0,,1.005370e+00,1.342635e+00,1.438632e+00,1.411715e+00,1.373552e+00,1.326717e+00,4.642748e-01,4.071020e-01,8.467029e-02,7.486329e-02,5.285682e-02,6.330205e-03
3.3124,0.3312,86.851137,9.151275,2.085710e-03,19.7947,0,,1.221988e+00,1.470441e+00,1.605349e+00,1.611142e+00,1.584230e+00,1.545523e+00,5.000649e-01,4.757134e-01,7.867993e-02,6.780911e-02,4.563464e-02,5.131446e-03
3.3164,0.3316,86.851137,9.151275,2.083663e-03,19.7752,0,,1.221324e+00,1.469252e+00,1.604065e+00,1.609907e+00,1.583043e+00,1.544391e+00,4.997121e-01,4.753263e-01,7.855412e-02,6.769771e-02,4.555530e-02,5.121509e-03
3.3186,0.3319,86.851137,9.151275,2.082540e-03,19.7646,0,,1.220959e+00,1.468599e+00,1.603360e+00,1.609228e+00,1.582391e+00,1.543769e+00,4.995182e-01,4.751137e-01,7.848507e-02,6.763656e-02,4.551176e-02,5.116057e-03
3.3208,0.3321,100.000000,9.151275,2.252155e-03,24.6103,0,,1.169084e+00,1.604518e+00,1.661612e+00,1.589177e+00,1.536031e+00,1.474417e+00,4.730898e-01,4.241700e-01,7.800439e-02,6.608922e-02,4.543956e-02,4.952279e-03
3.3209,0.3321,86.851137,9.151275,2.081325e-03,19.7530,0,,1.220565e+00,1.467892e+00,1.602598e+00,1.608494e+00,1.581685e+00,1.543096e+00,4.993084e-01,4.748837e-01,7.841042e-02,6.757046e-02,4.546470e-02,5.110166e-03
3.3217,0.3322,100.000000,10.216981,2.783132e-03,27.2403,0,,1.003696e+00,1.339286e+00,1.435246e+00,1.408630e+00,1.370663e+00,1.324031e+00,4.632294e-01,4.061931e-01,8.427755e-02,7.450051e-02,5.257663e-02,6.290124e-03
3.3242,0.3324,100.000000,8.196729,1.925274e-03,23.4883,0,,1.413122e+00,1.979364e+00,1.974923e+00,1.844383e+00,1.762158e+00,1.677370e+00,5.120529e-01,4.415884e-01,7.455305e-02,6.410703e-02,4.293909e-02,4.294651e-03
3.3248,0.3325,100.000000,9.151275,2.249944e-03,24.5861,0,,1.168466e+00,1.603291e+00,1.660420e+00,1.588118e+00,1.535039e+00,1.473495e+00,4.727529e-01,4.238531e-01,7.788308e-02,6.598375e-02,4.536202e-02,4.942718e-03
3.3270,0.3327,100.000000,9.151275,2.248731e-03,24.5729,0,,1.168127e+00,1.602617e+00,1.659765e+00,1.587536e+00,1.534494e+00,1.472988e+00,4.725678e-01,4.236791e-01,7.781649e-02,6.592586e-02,4.531946e-02,4.937472e-03
3.3274,0.3327,100.000000,8.196729,1.923384e-03,23.4653,0,,1.412329e+00,1.977857e+00,1.973525e+00,1.843168e+00,1.761034e+00,1.676333e+00,5.116595e-01,4.412461e-01,7.443089e-02,6.399935e-02,4.286321e-02,4.286328e-03
3.3292,0.3329,100.000000,8.196729,1.922347e-03,23.4526,0,,1.411894e+00,1.977029e+00,1.972758e+00,1.842500e+00,1.760417e+00,1.675763e+00,5.114433e-01,4.410581e-01,7.436384e-02,6.394025e-02,4.282157e-02,4.281761e-03
3.3307,0.3331,65.512856,8.196729,1.867758e-03,14.9282,0,,1.768330e+00,1.786274e+00,1.997858e+00,2.102304e+00,2.114711e+00,2.106939e+00,8.101385e-01,7.070145e-01,1.095110e-01,9.249699e-02,6.188981e-02,6.816414e-03
3.3341,0.3334,65.512856,9.151275,1.959661e-03,14.0290,0,,1.387747e+00,1.313193e+00,1.459122e+00,1.565421e+00,1.592785e+00,1.604733e+00,6.827481e-01,6.119478e-01,9.576559e-02,8.281172e-02,5.438884e-02,6.041135e-03
3.3382,0.3338,100.000000,9.151275,2.242639e-03,24.5063,0,,1.166421e+00,1.599231e+00,1.656475e+00,1.584613e+00,1.531753e+00,1.470441e+00,4.716373e-01,4.228042e-01,7.748233e-02,6.563538e-02,4.510600e-02,4.911179e-03
3.3382,0.3338,100.000000,8.196729,1.917140e-03,23.3891,0,,1.409707e+00,1.972870e+00,1.968898e+00,1.839142e+00,1.757313e+00,1.672899e+00,5.103567e-01,4.401126e-01,7.402743e-02,6.364378e-02,4.261273e-02,4.258874e-03
3.3445,0.3345,75.431201,8.196729,1.712338e-03,15.7580,0,,1.548368e+00,1.720432e+00,1.889924e+00,1.923037e+00,1.903781e+00,1.869204e+00,6.224206e-01,5.777344e-01,8.116679e-02,7.003194e-02,4.636012e-02,4.992495e-03
3.3471,0.3347,75.431201,8.196729,1.710657e-03,15.7425,0,,1.547472e+00,1.718998e+00,1.888305e+00,1.921419e+00,1.902201e+00,1.867673e+00,6.218862e-01,5.771857e-01,8.102891e-02,6.991043e-02,4.627637e-02,4.982785e-03
3.3485,0.3348,65.512856,8.196729,1.789934e-03,14.3062,0,,1.723286e+00,1.725619e+00,1.924163e+00,2.024260e+00,2.036666e+00,2.029808e+00,7.795865e-01,6.797041e-01,1.018432e-01,8.589824e-02,5.727603e-02,6.265440e-03
3.3501,0.3350,65.512856,9.151275,1.949262e-03,13.9545,0,,1.383192e+00,1.307853e+00,1.452375e+00,1.557949e+00,1.585175e+00,1.597090e+00,6.795090e-01,6.089131e-01,9.491529e-02,8.205841e-02,5.387065e-02,5.977907e-03
3.3545,0.3355,65.512856,8.196729,1.777071e-03,14.2033,0,,1.715713e+00,1.715528e+00,1.911888e+00,2.011232e+00,2.023624e+00,2.016906e+00,7.744273e-01,6.750905e-01,1.005895e-01,8.482099e-02,5.652575e-02,6.176540e-03
3.3559,0.3356,75.431201,8.196729,1.705103e-03,15.6914,0,,1.544507e+00,1.714256e+00,1.882948e+00,1.916067e+00,1.896971e+00,1.862607e+00,6.201162e-01,5.753693e-01,8.057365e-02,6.950931e-02,4.599996e-02,4.950756e-03
3.3560,0.3356,100.000000,8.196729,1.906967e-03,23.2650,0,,1.405424e+00,1.964727e+00,1.961337e+00,1.832560e+00,1.751228e+00,1.667282e+00,5.082267e-01,4.382585e-01,7.337120e-02,6.306564e-02,4.220577e-02,4.214335e-03
3.3701,0.3370,75.431201,10.216981,2.414476e-03,17.8259,0,,1.110707e+00,1.111947e+00,1.263912e+00,1.352973e+00,1.370939e+00,1.374709e+00,5.724404e-01,5.046518e-01,9.249011e-02,8.079075e-02,5.555278e-02,6.298199e-03
3.3704,0.3370,75.431201,8.196729,1.696056e-03,15.6081,0,,1.539664e+00,1.706521e+00,1.874207e+00,1.907329e+00,1.888431e+00,1.854335e+00,6.172209e-01,5.724008e-01,7.983354e-02,6.885742e-02,4.555101e-02,4.898797e-03
3.3757,0.3376,86.851137,8.196729,1.753747e-03,18.5824,0,,1.442734e+00,1.815679e+00,1.919140e+00,1.873972e+00,1.822192e+00,1.766400e+00,5.642101e-01,4.891659e-01,7.301777e-02,6.282720e-02,4.189942e-02,4.396219e-03
3.3789,0.3379,86.851137,8.196729,1.752026e-03,18.5642,0,,1.441931e+00,1.814183e+00,1.917599e+00,1.872532e+00,1.820824e+00,1.765097e+00,5.637306e-01,4.887387e-01,7.289475e-02,6.271901e-02,4.182406e-02,4.387675e-03
3.3828,0.3383,86.851137,8.196729,1.750017e-03,18.5429,0,,1.440992e+00,1.812436e+00,1.915800e+00,1.870851e+00,1.819226e+00,1.763574e+00,5.631705e-01,4.882397e-01,7.275125e-02,6.259282e-02,4.173618e-02,4.377714e-03
3.3879,0.3388,86.851137,8.196729,1.747357e-03,18.5147,0,,1.439748e+00,1.810121e+00,1.913415e+00,1.868622e+00,1.817108e+00,1.761556e+00,5.624278e-01,4.875780e-01,7.256130e-02,6.242579e-02,4.161989e-02,4.364538e-03
3.3898,0.3390,86.851137,8.196729,1.746338e-03,18.5039,0,,1.439270e+00,1.809234e+00,1.912500e+00,1.867768e+00,1.816296e+00,1.760782e+00,5.621429e-01,4.873242e-01,7.248854e-02,6.236182e-02,4.157536e-02,4.359494e-03
3.3992,0.3399,65.512856,8.196729,1.712111e-03,13.6842,0,,1.676892e+00,1.664272e+00,1.849494e+00,1.944879e+00,1.957136e+00,1.951071e+00,7.478897e-01,6.513543e-01,9.432219e-02,7.944278e-02,5.279220e-02,5.737028e-03
3.4074,0.3407,65.512856,8.196729,1.703027e-03,13.6115,0,,1.671384e+00,1.657065e+00,1.840714e+00,1.935524e+00,1.947754e+00,1.941774e+00,7.441136e-01,6.479763e-01,9.345455e-02,7.869916e-02,5.227758e-02,5.676820e-03
3.4740,0.3474,75.431201,9.151275,1.899890e-03,15.6602,0,,1.261622e+00,1.310515e+00,1.466032e+00,1.532148e+00,1.535504e+00,1.524479e+00,5.679030e-01,4.946412e-01,7.849921e-02,6.757922e-02,4.506326e-02,4.912489e-03
3.4781,0.3478,75.431201,9.151275,1.898025e-03,15.6449,0,,1.260887e+00,1.309462e+00,1.464776e+00,1.530841e+00,1.534207e+00,1.523206e+00,5.674230e-01,4.942140e-01,7.836934e-02,6.746477e-02,4.498324e-02,4.902954e-03
3.4804,0.3480,75.431201,9.151275,1.897002e-03,15.6364,0,,1.260484e+00,1.308884e+00,1.464086e+00,1.530124e+00,1.533494e+00,1.522507e+00,5.671593e-01,4.939793e-01,7.829806e-02,6.740196e-02,4.493934e-02,4.897723e-03
3.4844,0.3484,65.512856,9.151275,1.870585e-03,13.3913,0,,1.348191e+00,1.267168e+00,1.401017e+00,1.500981e+00,1.527097e+00,1.538716e+00,6.545040e-01,5.855172e-01,8.853841e-02,7.641890e-02,5.000485e-02,5.509915e-03
3.4853,0.3485,65.512856,8.196729,1.634288e-03,13.0621,0,,1.629055e+00,1.602168e+00,1.773842e+00,1.864143e+00,1.876098e+00,1.870699e+00,7.150195e-01,6.219480e-01,8.696454e-02,7.314403e-02,4.844549e-02,5.231294e-03
3.4896,0.3490,75.431201,8.196729,1.629197e-03,14.9928,0,,1.503303e+00,1.649004e+00,1.809044e+00,1.842037e+00,1.824547e+00,1.792383e+00,5.953580e-01,5.500957e-01,7.442463e-02,6.410062e-02,4.228518e-02,4.523117e-03
3.4924,0.3492,65.512856,8.196729,1.628982e-03,13.0197,0,,1.625738e+00,1.597909e+00,1.768648e+00,1.858589e+00,1.870518e+00,1.865159e+00,7.127352e-01,6.199043e-01,8.646926e-02,7.272063e-02,4.815430e-02,5.197641e-03
3.4927,0.3493,75.431201,8.196729,1.627599e-03,14.9781,0,,1.502421e+00,1.647621e+00,1.807474e+00,1.840460e+00,1.823002e+00,1.790884e+00,5.948250e-01,5.495543e-01,7.429663e-02,6.398821e-02,4.220822e-02,4.514312e-03
3.4944,0.3494,75.431201,8.196729,1.626721e-03,14.9701,0,,1.501936e+00,1.646861e+00,1.806611e+00,1.839594e+00,1.822154e+00,1.790061e+00,5.945322e-01,5.492569e-01,7.422638e-02,6.392652e-02,4.216599e-02,4.509481e-03
3.4958,0.3496,65.512856,9.151275,1.864512e-03,13.3478,0,,1.345449e+00,1.264006e+00,1.397030e+00,1.496552e+00,1.522578e+00,1.534169e+00,6.525369e-01,5.836791e-01,8.805056e-02,7.598819e-02,4.971059e-02,5.474557e-03
3.4965,0.3497,100.000000,8.196729,1.831794e-03,22.3479,0,,1.373383e+00,1.903809e+00,1.904554e+00,1.782960e+00,1.705297e+00,1.624821e+00,4.921812e-01,4.242539e-01,6.856263e-02,5.883670e-02,3.924015e-02,3.892199e-03
3.5001,0.3500,100.000000,8.196729,1.829997e-03,22.3259,0,,1.372608e+00,1.902336e+00,1.903176e+00,1.781753e+00,1.704178e+00,1.623785e+00,4.917908e-01,4.239123e-01,6.844856e-02,5.873654e-02,3.917016e-02,3.884647e-03
3.5020,0.3502,100.000000,8.196729,1.829010e-03,22.3139,0,,1.372182e+00,1.901527e+00,1.902419e+00,1.781090e+00,1.703563e+00,1.623216e+00,4.915762e-01,4.237246e-01,6.838596e-02,5.868158e-02,3.913174e-02,3.880504e-03
3.5031,0.3503,75.431201,8.196729,1.622314e-03,14.9295,0,,1.499501e+00,1.643046e+00,1.802279e+00,1.835242e+00,1.817891e+00,1.785923e+00,5.930599e-01,5.477622e-01,7.387402e-02,6.361713e-02,4.195423e-02,4.485270e-03
3.5119,0.3512,100.000000,8.196729,1.824055e-03,22.2535,0,,1.370043e+00,1.897462e+00,1.898616e+00,1.777756e+00,1.700470e+00,1.620353e+00,4.904978e-01,4.227809e-01,6.807188e-02,5.840585e-02,3.893912e-02,3.859737e-03
3.5136,0.3514,86.851137,9.151275,1.988671e-03,18.8737,0,,1.189998e+00,1.413597e+00,1.543789e+00,1.551720e+00,1.527047e+00,1.490934e+00,4.828776e-01,4.569936e-01,7.275593e-02,6.257316e-02,4.192159e-02,4.670540e-03
3.5166,0.3517,86.851137,10.216981,2.439831e-03,20.7402,0,,1.026228e+00,1.163705e+00,1.306892e+00,1.349048e+00,1.342456e+00,1.323577e+00,4.741807e-01,4.129196e-01,8.099391e-02,7.124614e-02,4.861993e-02,5.603694e-03
3.5178,0.3518,100.000000,8.196729,1.821171e-03,22.2183,0,,1.368797e+00,1.895093e+00,1.896397e+00,1.775811e+00,1.698666e+00,1.618683e+00,4.898687e-01,4.222304e-01,6.788918e-02,5.824548e-02,3.882712e-02,3.847670e-03
3.5179,0.3518,86.851137,9.151275,1.986719e-03,18.8552,0,,1.189343e+00,1.412444e+00,1.542536e+00,1.550507e+00,1.525878e+00,1.489817e+00,4.825221e-01,4.566091e-01,7.263770e-02,6.246887e-02,4.184795e-02,4.661485e-03
3.5213,0.3521,86.851137,10.216981,2.437436e-03,20.7198,0,,1.025676e+00,1.162787e+00,1.305848e+00,1.348007e+00,1.341442e+00,1.322599e+00,4.738593e-01,4.126400e-01,8.087195e-02,7.113486e-02,4.853852e-02,5.592896e-03
3.5229,0.3523,100.000000,10.216981,2.659236e-03,26.0276,0,,9.804175e-01,1.292979e+00,1.388247e+00,1.365646e+00,1.330341e+00,1.286487e+00,4.487050e-01,3.935254e-01,7.890026e-02,6.954750e-02,4.877515e-02,5.754224e-03
3.5229,0.3523,86.851137,9.151275,1.984441e-03,18.8335,0,,1.188578e+00,1.411098e+00,1.541073e+00,1.549091e+00,1.524512e+00,1.488511e+00,4.821066e-01,4.561601e-01,7.249976e-02,6.234721e-02,4.176207e-02,4.650927e-03
3.5257,0.3526,86.851137,7.341750,1.767922e-03,20.9141,0,,1.899261e+00,2.575372e+00,2.612826e+00,2.465758e+00,2.374486e+00,2.270996e+00,6.769474e-01,6.004077e-01,9.154115e-02,7.858675e-02,5.246872e-02,5.289114e-03
3.5259,0.3526,86.851137,7.341750,1.765938e-03,20.8906,0,,1.898042e+00,2.573035e+00,2.610583e+00,2.463771e+00,2.372616e+00,2.269253e+00,6.763300e-01,5.998287e-01,9.136550e-02,7.843257e-02,5.236106e-02,5.277366e-03
3.5262,0.3526,86.851137,7.341750,1.762183e-03,20.8462,0,,1.895733e+00,2.568609e+00,2.606335e+00,2.460006e+00,2.369074e+00,2.265951e+00,6.751598e-01,5.987313e-01,9.103329e-02,7.814101e-02,5.215753e-02,5.255166e-03
3.5270,0.3527,86.851137,7.341750,1.756568e-03,20.7798,0,,1.892275e+00,2.561983e+00,2.599973e+00,2.454364e+00,2.363765e+00,2.261002e+00,6.734059e-01,5.970867e-01,9.053719e-02,7.770571e-02,5.185378e-02,5.222061e-03
3.5271,0.3527,100.000000,7.341750,1.981157e-03,26.9848,0,,1.939177e+00,2.764722e+00,2.627184e+00,2.374809e+00,2.239006e+00,2.106451e+00,6.134522e-01,5.803688e-01,9.617187e-02,8.319492e-02,5.644984e-02,5.332133e-03
3.5274,0.3527,100.000000,10.216981,2.656626e-03,26.0021,0,,9.799190e-01,1.291992e+00,1.387242e+00,1.364724e+00,1.329475e+00,1.285679e+00,4.483941e-01,3.932535e-01,7.878685e-02,6.944333e-02,4.869567e-02,5.743176e-03
3.5284,0.3528,100.000000,7.341750,1.995498e-03,27.1801,0,,1.947786e+00,2.779070e+00,2.639467e+00,2.384973e+00,2.248201e+00,2.114774e+00,6.166085e-01,5.837838e-01,9.732115e-02,8.421691e-02,5.718312e-02,5.408531e-03
3.5291,0.3529,86.851137,7.341750,1.743944e-03,20.6304,0,,1.884476e+00,2.547048e+00,2.585621e+00,2.441628e+00,2.351777e+00,2.249822e+00,6.694437e-01,5.933717e-01,8.942434e-02,7.672961e-02,5.117320e-02,5.148003e-03
3.5296,0.3530,86.851137,7.341750,1.832940e-03,21.6832,0,,1.938762e+00,2.651238e+00,2.685400e+00,2.529887e+00,2.434758e+00,2.327108e+00,6.968262e-01,6.190588e-01,9.734172e-02,8.368526e-02,5.603948e-02,5.681029e-03
3.5296,0.3530,86.851137,9.151275,1.981425e-03,18.8049,0,,1.187565e+00,1.409314e+00,1.539134e+00,1.547213e+00,1.522703e+00,1.486781e+00,4.815556e-01,4.555647e-01,7.231714e-02,6.218616e-02,4.164842e-02,4.636962e-03
3.5298,0.3530,100.000000,7.341750,2.006143e-03,27.3251,0,,1.954160e+00,2.789676e+00,2.648535e+00,2.392468e+00,2.254980e+00,2.120907e+00,6.189369e-01,5.863063e-01,9.817587e-02,8.497739e-02,5.772941e-02,5.465577e-03
3.5299,0.3530,100.000000,10.216981,2.655193e-03,25.9880,0,,9.796451e-01,1.291451e+00,1.386691e+00,1.364218e+00,1.328999e+00,1.285235e+00,4.482234e-01,3.931041e-01,7.872459e-02,6.938614e-02,4.865205e-02,5.737114e-03
3.5308,0.3531,100.000000,7.341750,1.914954e-03,26.0831,0,,1.899104e+00,2.697577e+00,2.569461e+00,2.326891e+00,2.195589e+00,2.067102e+00,5.985811e-01,5.643489e-01,9.090092e-02,7.851600e-02,5.310531e-02,4.986196e-03
3.5317,0.3532,86.851137,7.341750,1.842282e-03,21.7938,0,,1.944369e+00,2.662027e+00,2.695687e+00,2.538947e+00,2.443264e+00,2.335018e+00,6.996279e-01,6.216886e-01,9.818203e-02,8.442502e-02,5.655930e-02,5.738449e-03
3.5319,0.3532,100.000000,7.341750,1.908737e-03,25.9984,0,,1.895312e+00,2.691193e+00,2.563952e+00,2.322304e+00,2.191428e+00,2.063326e+00,5.971586e-01,5.628224e-01,9.040901e-02,7.808004e-02,5.279474e-02,4.954280e-03
3.5323,0.3532,100.000000,9.151275,2.142804e-03,23.4154,0,,1.138036e+00,1.543072e+00,1.601687e+00,1.535750e+00,1.485881e+00,1.427731e+00,4.560774e-01,4.081718e-01,7.203363e-02,6.090713e-02,4.164905e-02,4.489794e-03
3.5327,0.3533,86.851137,7.341750,1.846208e-03,21.8402,0,,1.946721e+00,2.666554e+00,2.700000e+00,2.542744e+00,2.446828e+00,2.338331e+00,7.008015e-01,6.227902e-01,9.853572e-02,8.473647e-02,5.677828e-02,5.762666e-03
3.5341,0.3534,100.000000,7.341750,1.898609e-03,25.8604,0,,1.889123e+00,2.680765e+00,2.554946e+00,2.314801e+00,2.184618e+00,2.057145e+00,5.948315e-01,5.603275e-01,8.960890e-02,7.737118e-02,5.229014e-02,4.902500e-03
3.5344,0.3534,86.851137,7.341750,1.852109e-03,21.9100,0,,1.950250e+00,2.673348e+00,2.706471e+00,2.548439e+00,2.452173e+00,2.343298e+00,7.025611e-01,6.244420e-01,9.906786e-02,8.520516e-02,5.710796e-02,5.799158e-03
3.5366,0.3537,100.000000,9.151275,2.140701e-03,23.3924,0,,1.137429e+00,1.541875e+00,1.600515e+00,1.534702e+00,1.484895e+00,1.426811e+00,4.557431e-01,4.078575e-01,7.191949e-02,6.080825e-02,4.157710e-02,4.481112e-03
3.5375,0.3538,100.000000,7.341750,1.884965e-03,25.6746,0,,1.880766e+00,2.666659e+00,2.542748e+00,2.304629e+00,2.175382e+00,2.048758e+00,5.916771e-01,5.569500e-01,8.853340e-02,7.641884e-02,5.161295e-02,4.833156e-03
3.5390,0.3539,100.000000,9.151275,2.139547e-03,23.3798,0,,1.137095e+00,1.541218e+00,1.599871e+00,1.534125e+00,1.484353e+00,1.426306e+00,4.555595e-01,4.076848e-01,7.185683e-02,6.075397e-02,4.153762e-02,4.476349e-03
3.5480,0.3548,86.851137,7.341750,1.685668e-03,19.9410,0,,1.848032e+00,2.477417e+00,2.518491e+00,2.381873e+00,2.295470e+00,2.197245e+00,6.508001e-01,5.759027e-01,8.433389e-02,7.227124e-02,4.807426e-02,4.812769e-03
3.5486,0.3549,86.851137,9.151275,1.972932e-03,18.7243,0,,1.184705e+00,1.404288e+00,1.533668e+00,1.541918e+00,1.517598e+00,1.481900e+00,4.799991e-01,4.538843e-01,7.180355e-02,6.173332e-02,4.132900e-02,4.597756e-03
3.5489,0.3549,86.851137,7.341750,1.683736e-03,19.9182,0,,1.846810e+00,2.475088e+00,2.516240e+00,2.379864e+00,2.293575e+00,2.195474e+00,6.501717e-01,5.753143e-01,8.416646e-02,7.212478e-02,4.797272e-02,4.801840e-03
3.5497,0.3550,86.851137,7.341750,1.682083e-03,19.8986,0,,1.845765e+00,2.473097e+00,2.514314e+00,2.378145e+00,2.291953e+00,2.193958e+00,6.496339e-01,5.748107e-01,8.402337e-02,7.199963e-02,4.788597e-02,4.792505e-03
3.5499,0.3550,86.851137,8.196729,1.668596e-03,17.6802,0,,1.402312e+00,1.740968e+00,1.841918e+00,1.801616e+00,1.753325e+00,1.700709e+00,5.399966e-01,4.675764e-01,6.699824e-02,5.754238e-02,3.823160e-02,3.983194e-03
3.5506,0.3551,86.851137,7.341750,1.680195e-03,19.8763,0,,1.844570e+00,2.470820e+00,2.512112e+00,2.376179e+00,2.290099e+00,2.192224e+00,6.490188e-01,5.742347e-01,8.385995e-02,7.185670e-02,4.778692e-02,4.781850e-03
3.5519,0.3552,100.000000,7.341750,2.082258e-03,28.3619,0,,1.999355e+00,2.864427e+00,2.712162e+00,2.444890e+00,2.302317e+00,2.163677e+00,6.352335e-01,6.040442e-01,1.043251e-01,9.045910e-02,6.168340e-02,5.881803e-03
3.5535,0.3554,86.851137,8.196729,1.666959e-03,17.6628,0,,1.401521e+00,1.739517e+00,1.840413e+00,1.800201e+00,1.751977e+00,1.699421e+00,5.395209e-01,4.671520e-01,6.688388e-02,5.744216e-02,3.816230e-02,3.975445e-03
3.5551,0.3555,86.851137,7.341750,1.671280e-03,19.7708,0,,1.838918e+00,2.460051e+00,2.501693e+00,2.366873e+00,2.281319e+00,2.184015e+00,6.461056e-01,5.715072e-01,8.308948e-02,7.118299e-02,4.732022e-02,4.731689e-03
3.5555,0.3556,86.851137,8.196729,1.666060e-03,17.6533,0,,1.401087e+00,1.738720e+00,1.839586e+00,1.799424e+00,1.751236e+00,1.698714e+00,5.392596e-01,4.669188e-01,6.682111e-02,5.738716e-02,3.812427e-02,3.971194e-03
3.5580,0.3558,100.000000,9.151275,2.130377e-03,23.2796,0,,1.134443e+00,1.535991e+00,1.594751e+00,1.529540e+00,1.480041e+00,1.422285e+00,4.540979e-01,4.063103e-01,7.135949e-02,6.032321e-02,4.122442e-02,4.438603e-03
3.5588,0.3559,100.000000,7.341750,2.097331e-03,28.5672,0,,2.008226e+00,2.879008e+00,2.724515e+00,2.455032e+00,2.311461e+00,2.171928e+00,6.383890e-01,6.074957e-01,1.055500e-01,9.155322e-02,6.247601e-02,5.965949e-03
3.5613,0.3561,100.000000,7.341750,1.823766e-03,24.8410,0,,1.842966e+00,2.602567e+00,2.487103e+00,2.258079e+00,2.133058e+00,2.010275e+00,5.772478e-01,5.415637e-01,8.374510e-02,7.218574e-02,4.861325e-02,4.527977e-03
3.5616,0.3562,86.851137,7.341750,1.659269e-03,19.6288,0,,1.831274e+00,2.445501e+00,2.487600e+00,2.354275e+00,2.269430e+00,2.172894e+00,6.421584e-01,5.678125e-01,8.205462e-02,7.027848e-02,4.669421e-02,4.664520e-03
3.5621,0.3562,100.000000,7.341750,1.821976e-03,24.8166,0,,1.841853e+00,2.600672e+00,2.485452e+00,2.256695e+00,2.131797e+00,2.009128e+00,5.768188e-01,5.411077e-01,8.360598e-02,7.206293e-02,4.852647e-02,4.519196e-03
3.5633,0.3563,86.851137,8.196729,1.662516e-03,17.6157,0,,1.399373e+00,1.735579e+00,1.836327e+00,1.796360e+00,1.748315e+00,1.695924e+00,5.382287e-01,4.659987e-01,6.657391e-02,5.717055e-02,3.797454e-02,3.954463e-03
3.5652,0.3565,100.000000,7.341750,1.816061e-03,24.7361,0,,1.838170e+00,2.594401e+00,2.479987e+00,2.252109e+00,2.127622e+00,2.005327e+00,5.753977e-01,5.395983e-01,8.314657e-02,7.165741e-02,4.824004e-02,4.490233e-03
3.5663,0.3566,86.851137,7.341750,1.922381e-03,22.7413,0,,1.991778e+00,2.753416e+00,2.782481e+00,2.615111e+00,2.514677e+00,2.401318e+00,7.231199e-01,6.437464e-01,1.054527e-01,9.083788e-02,6.108379e-02,6.242231e-03
3.5689,0.3569,86.851137,7.341750,1.926478e-03,22.7898,0,,1.994172e+00,2.758038e+00,2.786853e+00,2.618935e+00,2.518257e+00,2.404638e+00,7.242967e-01,6.448516e-01,1.058276e-01,9.116910e-02,6.131837e-02,6.268547e-03
